0,0.1,0.2
http://telegraphis.net/data/countries/RO#RO,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/RO#RO,http://telegraphis.net/ontology/geography/geography#isoNumeric,642
http://telegraphis.net/data/countries/RO#RO,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/RON#RON
http://telegraphis.net/data/countries/RO#RO,http://telegraphis.net/ontology/geography/geography#isoShortName,ROUMANIE
http://telegraphis.net/data/countries/RO#RO,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#RO
http://telegraphis.net/data/countries/RO#RO,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/RO#RO,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/RO#RO,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/RO#RO,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/RO#RO,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/RO#RO,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Romania
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,UGA
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,MY
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,56785
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,12
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,BH
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,360
http://telegraphis.net/data/countries/NR#NR,http://telegraphis.net/ontology/geography/geography#isoAlpha2,NR
http://telegraphis.net/data/countries/NR#NR,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/OC#OC
http://telegraphis.net/data/countries/NR#NR,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/NR#NR,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/Nauru
http://telegraphis.net/data/countries/NR#NR,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Nauru
http://telegraphis.net/data/countries/NR#NR,http://telegraphis.net/ontology/geography/geography#isoAlpha3,NRU
http://telegraphis.net/data/countries/NR#NR,http://www.geonames.org/ontology#population,13000
http://telegraphis.net/data/countries/NR#NR,http://telegraphis.net/ontology/geography/geography#isoNumeric,520
http://telegraphis.net/data/countries/NR#NR,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/NR#NR,http://www.geonames.org/ontology#name,Nauru
http://telegraphis.net/data/countries/NR#NR,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/2110425/
http://telegraphis.net/data/countries/NR#NR,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/NR#NR,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/NR#NR,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/NR#NR,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/NR#NR,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#NR
http://telegraphis.net/data/countries/NR#NR,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/NR#NR,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/NR#NR,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/NR/Yaren#Yaren
http://telegraphis.net/data/countries/NR#NR,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/AUD#AUD
http://telegraphis.net/data/countries/NR#NR,http://telegraphis.net/ontology/geography/geography#isoShortName,NAURU
http://telegraphis.net/data/countries/NR#NR,http://telegraphis.net/ontology/geography/geography#isoShortName,NAURU
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,FM
http://telegraphis.net/data/countries/MG#MG,http://telegraphis.net/ontology/geography/geography#isoAlpha3,MDG
http://telegraphis.net/data/countries/MG#MG,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/MGA#MGA
http://telegraphis.net/data/countries/MG#MG,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/MG#MG,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/MG#MG,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/MG#MG,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/MG#MG,http://telegraphis.net/ontology/geography/geography#isoShortName,MADAGASCAR
http://telegraphis.net/data/countries/MG#MG,http://telegraphis.net/ontology/geography/geography#isoShortName,MADAGASCAR
http://telegraphis.net/data/countries/MG#MG,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Madagascar
http://telegraphis.net/data/countries/MG#MG,http://telegraphis.net/ontology/geography/geography#isoNumeric,450
http://telegraphis.net/data/countries/MG#MG,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/AF#AF
http://telegraphis.net/data/countries/MG#MG,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/1062947/
http://telegraphis.net/data/countries/MG#MG,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/MG#MG,http://www.geonames.org/ontology#population,20042000
http://telegraphis.net/data/countries/MG#MG,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/MG#MG,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#MG
http://telegraphis.net/data/countries/MG#MG,http://www.geonames.org/ontology#name,Madagascar
http://telegraphis.net/data/countries/MG#MG,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/Madagascar
http://telegraphis.net/data/countries/MG#MG,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/MG/Antananarivo#Antananarivo
http://telegraphis.net/data/countries/MG#MG,http://telegraphis.net/ontology/geography/geography#isoAlpha2,MG
http://telegraphis.net/data/countries/MG#MG,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/MG#MG,http://telegraphis.net/ontology/measurement/code#hasCode,
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,LIE
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,SZ
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,20
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,DJ
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,2040
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,398
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,REU
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,175
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,9250
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,CB
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,1285220
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,620
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,NH
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,377835
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,NU
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,None
http://telegraphis.net/data/countries/BV#BV,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/BV#BV,http://telegraphis.net/ontology/geography/geography#isoShortName,"BOUVET, ÎLE"
http://telegraphis.net/data/countries/BV#BV,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/BV#BV,http://telegraphis.net/ontology/geography/geography#isoAlpha2,BV
http://telegraphis.net/data/countries/BV#BV,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/Bouvet_Island
http://telegraphis.net/data/countries/BV#BV,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/3371123/
http://telegraphis.net/data/countries/BV#BV,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/BV#BV,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/BV#BV,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/BV#BV,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Bouvet_Island
http://telegraphis.net/data/countries/BV#BV,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/BV#BV,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#BV
http://telegraphis.net/data/countries/BV#BV,http://telegraphis.net/ontology/geography/geography#isoNumeric,74
http://telegraphis.net/data/countries/BV#BV,http://telegraphis.net/ontology/geography/geography#isoAlpha3,BVT
http://telegraphis.net/data/countries/BV#BV,http://www.geonames.org/ontology#name,Bouvet Island
http://telegraphis.net/data/countries/BV#BV,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/AN#AN
http://telegraphis.net/data/countries/BV#BV,http://telegraphis.net/ontology/geography/geography#isoShortName,BOUVET ISLAND
http://telegraphis.net/data/countries/BV#BV,http://www.geonames.org/ontology#population,0
http://telegraphis.net/data/countries/BV#BV,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/BV#BV,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,153
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,BLM
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,304
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,NLD
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,83858
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,100
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,FG
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,584
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,SH
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,AO
http://telegraphis.net/data/countries/KY#KY,http://telegraphis.net/ontology/geography/geography#isoAlpha3,CYM
http://telegraphis.net/data/countries/KY#KY,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/KY#KY,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/KY#KY,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/KY#KY,http://www.geonames.org/ontology#name,Cayman Islands
http://telegraphis.net/data/countries/KY#KY,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Cayman_Islands
http://telegraphis.net/data/countries/KY#KY,http://www.geonames.org/ontology#population,44270
http://telegraphis.net/data/countries/KY#KY,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#KY
http://telegraphis.net/data/countries/KY#KY,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/KYD#KYD
http://telegraphis.net/data/countries/KY#KY,http://telegraphis.net/ontology/geography/geography#isoAlpha2,KY
http://telegraphis.net/data/countries/KY#KY,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/KY#KY,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/KY#KY,http://telegraphis.net/ontology/geography/geography#isoNumeric,136
http://telegraphis.net/data/countries/KY#KY,http://telegraphis.net/ontology/geography/geography#isoShortName,"CAÏMANES, ÎLES"
http://telegraphis.net/data/countries/KY#KY,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/NA#NA
http://telegraphis.net/data/countries/KY#KY,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/KY#KY,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/3580718/
http://telegraphis.net/data/countries/KY#KY,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/Cayman_Islands
http://telegraphis.net/data/countries/KY#KY,http://telegraphis.net/ontology/geography/geography#isoShortName,CAYMAN ISLANDS
http://telegraphis.net/data/countries/KY#KY,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/KY#KY,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/KY/George_Town#GeorgeTown
http://telegraphis.net/data/countries/KY#KY,http://telegraphis.net/ontology/measurement/code#hasCode,
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,244820
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,MD
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,2505810
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al3
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,AIA
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,ET
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,MZ
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,514000
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,RW
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/geography/geography#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#fips
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,CA
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,408
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661num
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,158
http://telegraphis.net/data/countries/VC#VC,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/VC#VC,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/VC#VC,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/VC#VC,http://www.geonames.org/ontology#population,117534
http://telegraphis.net/data/countries/VC#VC,http://telegraphis.net/ontology/geography/geography#landArea,
http://telegraphis.net/data/countries/VC#VC,http://www.w3.org/2002/07/owl#sameAs,http://sws.geonames.org/3577815/
http://telegraphis.net/data/countries/VC#VC,http://telegraphis.net/ontology/geography/geography#capital,http://telegraphis.net/data/capitals/VC/Kingstown#Kingstown
http://telegraphis.net/data/countries/VC#VC,http://www.w3.org/2002/07/owl#sameAs,http://www.geonames.org/countries/#VC
http://telegraphis.net/data/countries/VC#VC,http://telegraphis.net/ontology/geography/geography#onContinent,http://telegraphis.net/data/continents/NA#NA
http://telegraphis.net/data/countries/VC#VC,http://telegraphis.net/ontology/geography/geography#isoShortName,SAINT-VINCENT-ET-LES GRENADINES
http://telegraphis.net/data/countries/VC#VC,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://www.geonames.org/ontology#Country
http://telegraphis.net/data/countries/VC#VC,http://telegraphis.net/ontology/geography/geography#isoNumeric,670
http://telegraphis.net/data/countries/VC#VC,http://telegraphis.net/ontology/geography/geography#isoAlpha2,VC
http://telegraphis.net/data/countries/VC#VC,http://telegraphis.net/ontology/geography/geography#isoShortName,SAINT VINCENT AND THE GRENADINES
http://telegraphis.net/data/countries/VC#VC,http://www.w3.org/2002/07/owl#sameAs,http://www4.wiwiss.fu-berlin.de/factbook/resource/Saint_Vincent_and_the_Grenadines
http://telegraphis.net/data/countries/VC#VC,http://telegraphis.net/ontology/geography/geography#currency,http://telegraphis.net/data/currencies/XCD#XCD
http://telegraphis.net/data/countries/VC#VC,http://telegraphis.net/ontology/measurement/code#hasCode,
http://telegraphis.net/data/countries/VC#VC,http://www.w3.org/2002/07/owl#sameAs,http://dbpedia.org/resource/Saint_Vincent_and_the_Grenadines
http://telegraphis.net/data/countries/VC#VC,http://www.geonames.org/ontology#name,Saint Vincent and the Grenadines
http://telegraphis.net/data/countries/VC#VC,http://www.geonames.org/ontology#featureClass,http://www.geonames.org/ontology#A
http://telegraphis.net/data/countries/VC#VC,http://www.geonames.org/ontology#featureCode,http://www.geonames.org/ontology#A.PCL
http://telegraphis.net/data/countries/VC#VC,http://telegraphis.net/ontology/geography/geography#isoAlpha3,VCT
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/measurement#Measurement
,http://telegraphis.net/ontology/measurement/measurement#quantityMeasured,http://www.telegraphis.net/ontology/measurement/quantity#Area
,http://telegraphis.net/ontology/measurement/measurement#unit,http://www.telegraphis.net/ontology/measurement/metric#SquareKilometre
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,118480
,http://www.w3.org/1999/02/22-rdf-syntax-ns#type,http://telegraphis.net/ontology/measurement/code#Code
,http://telegraphis.net/ontology/measurement/code#inCodeScheme,http://telegraphis.net/data/countries/codeSchemes#iso31661al2
,http://www.w3.org/1999/02/22-rdf-syntax-ns#value,TC
